card_cm_bank12m_pct,card_cm_bank24m_pct,card_cm_bank60m_pct
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.125,0.125,1.0
0.0,0.667,1.0
0.0,0.3,0.9
0.0,1.0,1.0
0.0,0.308,0.769
0.0,0.5,1.0
0.0,0.5,1.0
0.7,0.9,1.0
0.0,0.667,0.667
-1.0,-1.0,-1.0
0.0,0.33299999999999996,1.0
0.0,0.235,0.941
0.0,0.0,0.111
0.0,0.5,1.0
0.0,0.0,0.75
0.0,0.0,0.5
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.133,1.0
-1.0,-1.0,-1.0
0.0,0.043,0.696
-1.0,-1.0,-1.0
0.0,0.5,0.5
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.5
0.0,0.33299999999999996,0.667
0.33299999999999996,1.0,1.0
0.0,0.125,0.25
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.75
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,1.0,1.0
0.0,0.0,1.0
0.0,0.158,1.0
0.0,0.45,0.5
0.0,0.0,0.667
0.0,0.0,0.111
-1.0,-1.0,-1.0
0.0,0.083,0.583
0.8,1.0,1.0
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.273,0.636,0.636
0.0,0.0,0.0
0.125,0.125,0.125
0.25,0.5,1.0
-1.0,-1.0,-1.0
0.5,0.5,0.5
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.0,0.5,0.591
0.0,0.2,0.2
0.071,0.35700000000000004,0.429
0.0,0.0,1.0
0.0,0.235,0.941
0.16699999999999998,0.16699999999999998,1.0
-1.0,-1.0,-1.0
0.0,0.182,0.818
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.6,1.0,1.0
0.0,0.0,0.909
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.048,0.19,1.0
0.0,0.0,0.17
0.0,0.33299999999999996,1.0
0.0,0.6,1.0
1.0,1.0,1.0
0.0,0.5,0.5
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.33299999999999996,1.0
0.0,0.0,1.0
0.0,0.0,0.429
0.0,0.444,1.0
0.0,0.667,1.0
0.14300000000000002,0.14300000000000002,0.7140000000000001
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.8
0.091,0.182,0.8640000000000001
-1.0,-1.0,-1.0
0.5,0.5,1.0
-1.0,-1.0,-1.0
0.0,0.33299999999999996,0.667
0.0,0.0,1.0
0.455,0.818,1.0
0.032,0.065,0.484
0.0,0.33299999999999996,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.055999999999999994,0.722
0.0,0.0,0.733
0.0,0.0,1.0
0.043,0.087,0.174
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.105,0.21100000000000002,0.42100000000000004
1.0,1.0,1.0
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.0,0.0,1.0
0.0,0.3,0.5
-1.0,-1.0,-1.0
0.75,0.75,0.75
0.0,0.0,0.28600000000000003
0.75,0.75,0.75
0.0,0.16699999999999998,0.41700000000000004
0.105,0.21100000000000002,0.42100000000000004
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.16699999999999998,0.75
0.0,0.0,0.5
0.0,0.0,0.5
0.1,0.1,0.1
0.0,0.091,0.818
0.0,0.25,0.75
0.0,0.0,0.28600000000000003
0.0,0.231,0.846
0.273,0.545,1.0
0.0,0.0,1.0
0.05,0.183,1.0
0.0,0.0,0.0
0.0,1.0,1.0
0.25,0.25,0.5
0.16699999999999998,0.41700000000000004,1.0
0.25,0.25,0.5
0.0,1.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.5379999999999999
0.0,0.0,0.5
0.0,1.0,1.0
0.0,0.0,0.5
-1.0,-1.0,-1.0
0.0,0.5,0.667
0.0,0.16699999999999998,1.0
-1.0,-1.0,-1.0
0.1,0.4,0.5
0.0,1.0,1.0
0.0,0.273,0.818
0.0,0.647,1.0
0.25,0.75,1.0
0.048,0.048,0.667
0.0,1.0,1.0
0.0,1.0,1.0
0.33299999999999996,0.33299999999999996,1.0
0.0,0.222,0.667
0.0,0.0,0.2
0.14300000000000002,0.14300000000000002,0.429
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.23800000000000002,0.429,0.667
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.083,0.41700000000000004,0.583
0.4,0.4,0.6
1.0,1.0,1.0
0.0,0.25,1.0
0.0,0.111,1.0
0.0,0.16699999999999998,1.0
0.0,0.16699999999999998,1.0
0.0,0.0,0.33299999999999996
0.032,0.19399999999999998,0.581
0.0,0.818,1.0
0.5,0.5,0.5
0.25,1.0,1.0
0.16699999999999998,0.389,1.0
0.091,0.909,1.0
0.5,0.667,0.833
0.0,0.0,0.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.25,0.5,0.75
0.0,0.5,1.0
0.0,0.231,0.9229999999999999
-1.0,-1.0,-1.0
0.0,0.0,0.125
-1.0,-1.0,-1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.077,0.154,0.385
-1.0,-1.0,-1.0
0.0,0.33299999999999996,1.0
0.0,0.429,0.429
0.0,0.4,0.6
0.0,0.231,0.9229999999999999
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.111,0.667
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.125,0.75
0.0,0.0,1.0
0.4,0.8,0.8
0.0,0.5379999999999999,0.9229999999999999
-1.0,-1.0,-1.0
0.2,0.4,0.4
-1.0,-1.0,-1.0
0.5,0.5,0.5
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.33299999999999996,0.667
-1.0,-1.0,-1.0
0.0,0.034,0.552
-1.0,-1.0,-1.0
0.0,0.222,0.667
-1.0,-1.0,-1.0
0.0,0.182,0.727
0.0,0.0,1.0
0.125,0.875,1.0
0.0,0.0,1.0
0.0,0.0,0.16699999999999998
1.0,1.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.25,0.5
-1.0,-1.0,-1.0
0.0,0.125,1.0
0.0,1.0,1.0
0.25,0.25,0.25
0.0,0.0,0.267
-1.0,-1.0,-1.0
0.0,0.125,0.75
0.25,0.5,1.0
0.0,0.091,1.0
0.304,0.435,0.652
0.0,0.833,1.0
0.0,0.0,1.0
0.0,0.0,0.33299999999999996
0.0,0.0,0.33299999999999996
0.0,0.0,0.75
0.25,0.5,1.0
0.083,0.083,1.0
-1.0,-1.0,-1.0
0.0,0.33299999999999996,0.33299999999999996
0.0,0.0,1.0
1.0,1.0,1.0
0.0,0.75,1.0
-1.0,-1.0,-1.0
0.0,0.5,1.0
0.0,0.588,1.0
0.5,0.5,0.5
-1.0,-1.0,-1.0
0.0,0.5,0.833
0.0,1.0,1.0
0.0,0.0,1.0
0.053,0.105,0.737
0.0,0.0,1.0
0.0,0.0,0.455
0.0,0.0,1.0
0.16699999999999998,0.16699999999999998,0.833
0.0,0.0,1.0
0.0,0.16699999999999998,0.667
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.16699999999999998
0.0,0.125,1.0
0.0,0.0,0.4
0.0,1.0,1.0
0.0,0.0,1.0
0.071,0.14300000000000002,0.5
0.0,0.0,1.0
0.2,0.2,0.4
0.5,0.5,0.5
-1.0,-1.0,-1.0
0.0,0.14300000000000002,0.28600000000000003
0.133,0.4,1.0
1.0,1.0,1.0
0.0,0.0,0.889
0.0,0.9,1.0
0.133,0.4,1.0
0.055999999999999994,0.055999999999999994,0.389
0.091,0.273,0.364
0.75,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.25
-1.0,-1.0,-1.0
0.133,0.4,1.0
0.0,0.0,0.8
0.125,0.25,1.0
0.0,0.25,0.25
0.0,0.0,0.0
0.0,1.0,1.0
0.125,0.25,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.182,0.455
0.0,0.062,0.43799999999999994
0.0,0.0,1.0
0.28600000000000003,0.429,0.429
0.0,1.0,1.0
0.2,0.2,0.2
0.0,0.0,0.25
0.0,0.16699999999999998,0.833
0.25,0.25,0.75
0.0,0.0,0.545
0.0,0.048,0.5710000000000001
0.0,0.0,0.0
0.2,0.2,1.0
-1.0,-1.0,-1.0
0.667,0.667,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.0,0.25,0.25
-1.0,-1.0,-1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.5,1.0
0.0,0.0,0.0
0.0,0.5,1.0
0.0,0.0,1.0
0.4,0.8,1.0
0.857,1.0,1.0
0.33299999999999996,0.556,1.0
0.0,0.0,0.9
0.0,0.667,1.0
0.0,0.0,1.0
0.062,0.312,1.0
0.0,1.0,1.0
0.0,0.33299999999999996,0.833
0.2,0.2,0.4
0.5,0.5,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.5
0.0,0.0,0.33299999999999996
0.0,0.28600000000000003,0.857
0.0,0.0,0.0
0.14300000000000002,0.28600000000000003,1.0
0.214,0.214,0.35700000000000004
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.583
0.214,0.214,0.35700000000000004
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.5,1.0
0.0,0.0,0.0
0.0,0.857,1.0
0.0,1.0,1.0
0.0,0.125,0.43799999999999994
-1.0,-1.0,-1.0
0.0,0.0,0.16699999999999998
0.0,0.0,1.0
0.0,0.05,0.65
0.4,0.6,0.8
0.33299999999999996,0.33299999999999996,1.0
0.222,0.222,0.444
0.0,0.0,0.43799999999999994
0.0,0.25,1.0
0.4,0.9329999999999999,1.0
0.16699999999999998,0.833,1.0
0.0,0.0,0.7140000000000001
0.0,0.25,0.5
-1.0,-1.0,-1.0
0.0,0.0,0.133
0.0,0.0,1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.75
0.0,0.0,0.083
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.0,0.0,0.429
0.0,0.33299999999999996,0.833
0.0,0.125,0.938
0.0,0.0,0.0
0.2,0.2,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.053,0.158
0.14300000000000002,0.14300000000000002,0.14300000000000002
0.5,0.75,0.75
0.0,0.0,0.0
0.091,0.091,1.0
0.0,1.0,1.0
0.0,0.055999999999999994,0.9440000000000001
0.0,1.0,1.0
0.0,0.0,0.667
-1.0,-1.0,-1.0
0.0,0.5,0.5
0.182,0.636,1.0
0.0,0.0,1.0
0.065,0.258,0.774
0.0,0.0,0.0
0.14300000000000002,0.14300000000000002,0.7140000000000001
0.0,0.4,0.7
0.2,0.2,0.2
0.0,1.0,1.0
0.0,0.067,1.0
0.2,0.2,0.2
0.071,0.7140000000000001,1.0
0.027000000000000003,0.027000000000000003,0.081
0.0,1.0,1.0
0.0,0.33299999999999996,0.833
0.5,1.0,1.0
0.0,0.0,0.0
0.0,0.25,0.75
0.0,0.33299999999999996,0.833
0.0,0.0,1.0
0.2,0.2,0.2
-1.0,-1.0,-1.0
0.273,0.364,0.636
0.0,0.857,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.5,1.0
0.0,0.034,0.10300000000000001
0.556,0.556,0.778
0.0,0.125,0.938
0.0,0.1,1.0
0.0,0.0,0.6
0.0,0.125,0.938
0.0,0.33299999999999996,0.833
-1.0,-1.0,-1.0
0.0,0.0,0.33299999999999996
0.0,1.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.087,0.9570000000000001
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.038,0.192,0.423
0.353,0.47100000000000003,0.8240000000000001
0.0,0.0,0.0
0.25,0.25,0.75
0.0,0.5,0.833
0.0,0.14300000000000002,0.7140000000000001
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.14300000000000002,0.28600000000000003,1.0
0.0,0.0,0.588
0.25,0.25,0.375
0.0,0.0,0.5
0.059000000000000004,0.706,0.882
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.833
-1.0,-1.0,-1.0
0.2,0.6,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.2,1.0
-1.0,-1.0,-1.0
0.1,0.5,1.0
0.062,0.062,0.188
0.75,0.75,1.0
0.0,0.0,0.0
0.16699999999999998,0.16699999999999998,1.0
0.0,0.0,0.0
0.0,0.16699999999999998,0.667
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.16699999999999998,0.33299999999999996,1.0
1.0,1.0,1.0
0.43799999999999994,0.625,0.812
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.5
0.0,0.1,0.9
0.9329999999999999,1.0,1.0
0.0,0.0,0.429
0.28600000000000003,0.28600000000000003,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,0.0,0.083
0.0,0.0,0.316
1.0,1.0,1.0
0.0,0.0,0.92
1.0,1.0,1.0
0.0,0.0,0.25
1.0,1.0,1.0
0.0,0.154,0.5379999999999999
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.16699999999999998,0.75,0.75
-1.0,-1.0,-1.0
0.0,0.0,0.6
0.0,0.0,0.0
0.107,0.107,0.679
0.667,0.667,0.833
0.235,0.235,0.353
0.5,0.5,1.0
0.33299999999999996,0.667,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.111,1.0
-1.0,-1.0,-1.0
0.0,0.297,0.892
0.0,0.077,1.0
0.0,0.0,0.083
-1.0,-1.0,-1.0
0.125,0.125,0.75
-1.0,-1.0,-1.0
0.0,0.0,0.375
0.0,1.0,1.0
0.222,0.33299999999999996,0.778
0.0,0.0,1.0
0.0,0.5,1.0
0.028999999999999998,0.08800000000000001,0.912
0.0,0.111,0.111
0.0,0.0,0.0
0.2,0.8,1.0
0.111,0.16699999999999998,0.33299999999999996
0.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.889
0.0,1.0,1.0
0.026000000000000002,0.051,0.795
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.25
0.0,0.0,1.0
0.111,0.111,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.667
-1.0,-1.0,-1.0
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.065,0.09699999999999999,0.8390000000000001
0.0,0.0,0.6
0.0,0.5,0.5
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.14300000000000002,0.28600000000000003,0.905
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.5,1.0,1.0
0.0,0.034,0.345
0.14300000000000002,0.14300000000000002,0.857
1.0,1.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.125,0.375,0.75
0.2,0.5,1.0
-1.0,-1.0,-1.0
0.067,0.267,1.0
0.0,0.0,0.11800000000000001
0.0,0.0,0.25
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.059000000000000004,0.11800000000000001
0.133,0.4,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.5,0.5,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.28600000000000003,0.857,1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.9,0.9
0.0,0.444,0.889
-1.0,-1.0,-1.0
0.0,0.14300000000000002,1.0
0.0,0.667,0.667
-1.0,-1.0,-1.0
0.048,0.23800000000000002,1.0
0.273,0.273,0.364
0.0,0.9,0.9
0.2,0.2,0.6
-1.0,-1.0,-1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.25,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.33299999999999996,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.214,1.0
0.19,0.28600000000000003,0.9520000000000001
0.0,0.0,0.28600000000000003
0.059000000000000004,0.11800000000000001,1.0
-1.0,-1.0,-1.0
0.33299999999999996,0.33299999999999996,1.0
0.0,0.0,0.8
0.0,0.0,0.789
0.0,0.0,0.33299999999999996
0.0,0.0,0.941
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.25
0.33299999999999996,0.33299999999999996,0.667
-1.0,-1.0,-1.0
0.0,0.07400000000000001,0.519
0.0,0.444,0.889
0.0,0.0,0.789
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.22699999999999998
-1.0,-1.0,-1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.45799999999999996,0.45799999999999996,0.917
-1.0,-1.0,-1.0
0.0,0.0,0.789
0.0,0.0,1.0
0.0,0.0,1.0
0.036000000000000004,0.071,0.39299999999999996
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.28600000000000003,1.0
-1.0,-1.0,-1.0
0.231,0.231,1.0
0.0,0.16699999999999998,0.667
0.0,0.0,1.0
0.0,0.16699999999999998,0.667
-1.0,-1.0,-1.0
0.0,0.222,0.222
0.667,1.0,1.0
0.0,0.375,1.0
0.0,0.0,0.0
0.0,0.0,0.14300000000000002
0.0,0.062,0.938
0.062,0.375,0.5
0.0,0.133,0.667
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.0,0.125
0.33299999999999996,0.33299999999999996,1.0
0.0,0.0,1.0
0.0,0.1,0.9
0.0,0.16699999999999998,1.0
0.5,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.059000000000000004,0.353
0.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,1.0
0.034,0.24100000000000002,0.862
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.182,0.273,1.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.33299999999999996,0.9440000000000001
-1.0,-1.0,-1.0
0.0,0.5,1.0
0.462,0.9229999999999999,1.0
0.375,1.0,1.0
0.0,0.0,1.0
0.6,1.0,1.0
0.0,0.14300000000000002,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.5,1.0,1.0
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.2,0.2,1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.33299999999999996,1.0
0.5,0.75,1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.231
0.0,0.2,0.8
0.0,0.0,0.267
0.0,0.2,1.0
0.0,0.0,0.182
0.0,0.0,1.0
0.28600000000000003,0.7140000000000001,1.0
0.0,0.75,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,0.25
0.0,0.0,0.4
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.4,0.6
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.7140000000000001
0.0,1.0,1.0
0.0,0.3,0.5
0.0,1.0,1.0
0.214,0.28600000000000003,1.0
-1.0,-1.0,-1.0
0.667,1.0,1.0
0.25,0.25,0.75
0.0,0.28600000000000003,0.429
0.0,0.133,0.5329999999999999
0.33299999999999996,0.33299999999999996,1.0
0.0,1.0,1.0
0.0,0.0,1.0
0.16699999999999998,0.667,0.667
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.222,0.33299999999999996
0.038,0.192,0.462
-1.0,-1.0,-1.0
0.125,0.375,1.0
0.053,0.158,0.895
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.875,1.0,1.0
0.0,0.28600000000000003,0.429
0.0,1.0,1.0
0.1,0.2,0.3
0.0,0.33299999999999996,0.667
0.667,0.667,1.0
0.067,0.2,0.33299999999999996
0.0,0.25,0.5
0.0,0.28600000000000003,0.429
0.0,0.111,0.389
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.083,0.25,0.75
0.0,0.0,0.25
0.0,0.5,1.0
0.105,0.105,0.368
0.111,0.222,0.889
0.5,0.5,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.25,0.375,1.0
0.0,0.273,1.0
0.083,0.083,0.833
0.0,1.0,1.0
0.0,0.0,0.5
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.2,0.6,1.0
0.0,0.231,0.5379999999999999
0.0,0.231,0.5379999999999999
0.091,0.182,0.545
0.0,0.231,0.5379999999999999
-1.0,-1.0,-1.0
0.125,0.5,1.0
-1.0,-1.0,-1.0
0.2,0.6,1.0
0.25,0.5,1.0
0.0,0.25,0.875
0.0,0.25,0.5
0.5,0.643,0.7140000000000001
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.25,0.5,1.0
-1.0,-1.0,-1.0
0.0,0.182,0.636
-1.0,-1.0,-1.0
0.0,0.0,0.917
0.0,1.0,1.0
0.0,0.0,1.0
0.0,0.6,1.0
0.0,0.8,1.0
0.667,1.0,1.0
0.0,0.0,0.115
0.0,0.28600000000000003,0.929
0.0,0.0,0.25
0.0,0.0,1.0
0.16699999999999998,0.16699999999999998,0.833
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.4
0.0,0.273,0.364
0.0,0.0,0.667
0.0,0.0,1.0
0.0,0.273,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.917
0.0,0.273,0.364
0.0,0.4,1.0
0.067,0.067,0.9329999999999999
0.0,0.25,0.833
0.25,0.5,0.75
0.0,0.14300000000000002,0.14300000000000002
0.0,0.0,1.0
0.0,0.0,0.917
0.0,0.273,1.0
0.0,0.17600000000000002,0.17600000000000002
0.857,0.929,1.0
0.0,0.0,0.917
0.0,0.231,0.5379999999999999
0.0,0.0,0.0
0.0,0.273,1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.727,1.0
0.1,1.0,1.0
0.0,0.0,0.667
0.28600000000000003,0.429,0.5710000000000001
0.28600000000000003,0.429,0.5710000000000001
0.45799999999999996,0.542,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.556
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.5,0.5,1.0
0.0,0.0,0.0
0.16699999999999998,0.16699999999999998,1.0
0.214,0.35700000000000004,0.5
0.5,1.0,1.0
0.0,0.0,1.0
0.5,0.625,0.875
1.0,1.0,1.0
0.14300000000000002,0.429,0.429
0.14300000000000002,0.429,0.429
1.0,1.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.077,0.154
0.0,0.33299999999999996,1.0
0.0,0.077,0.154
0.0,1.0,1.0
0.0,0.0,1.0
0.273,0.455,0.909
-1.0,-1.0,-1.0
0.0,0.0,0.9
0.154,0.154,0.9229999999999999
0.182,0.22699999999999998,0.5
0.0,1.0,1.0
0.0,0.0,0.818
0.0,0.0,0.0
0.0,0.5,1.0
0.0,0.33299999999999996,1.0
0.0,0.0,0.4
0.059000000000000004,0.059000000000000004,0.17600000000000002
0.0,0.0,1.0
0.0,0.0,0.4
0.067,0.133,0.733
0.055999999999999994,0.055999999999999994,0.33299999999999996
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.8
0.4,0.6,0.6
0.0,0.0,0.0
0.0,0.46399999999999997,0.679
-1.0,-1.0,-1.0
0.0,0.0,0.583
-1.0,-1.0,-1.0
0.0,0.1,0.3
0.75,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.25,0.25,0.375
0.0,0.8,1.0
0.0,0.0,0.0
0.25,0.25,0.375
0.0,0.174,0.7390000000000001
0.0,0.0,0.33299999999999996
0.0,0.053,0.684
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.053,0.684,1.0
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,0.1,0.9
0.0,0.062,0.312
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.043,0.435,0.9129999999999999
0.0,0.027000000000000003,0.27
0.0,0.125,0.688
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,1.0,1.0
0.0,0.0,1.0
0.667,0.833,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.222,0.222,0.222
0.0,0.4,0.84
0.0,0.25,0.5
0.0,0.062,0.9790000000000001
0.0,0.182,0.182
0.0,0.75,1.0
0.0,0.077,0.615
0.0,0.182,0.182
0.0,0.375,0.5
0.0,0.0,0.0
0.0,0.0,1.0
0.133,0.5329999999999999,1.0
0.0,0.0,0.0
0.33299999999999996,0.33299999999999996,0.778
0.0,0.12,0.6
0.25,0.25,1.0
0.0,0.0,0.583
0.5,0.625,0.75
0.33299999999999996,0.33299999999999996,0.778
0.0,0.0,0.1
0.0,0.0,0.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.083,1.0
0.0,0.0,0.4
0.0,0.0,0.5
0.0,1.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.022000000000000002,0.17800000000000002,0.2
0.0,0.055999999999999994,0.222
0.0,0.0,0.2
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.4,0.4
0.5,0.5,1.0
0.235,0.47100000000000003,0.706
0.0,0.5,1.0
0.5710000000000001,0.7140000000000001,0.857
1.0,1.0,1.0
0.25,0.25,1.0
0.0,0.0,1.0
0.0,1.0,1.0
0.5,0.5,0.5
0.0,0.0,1.0
0.0,0.25,1.0
0.0,0.069,0.276
0.0,0.069,0.276
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.4,0.4
0.0,0.0,0.33299999999999996
0.038,0.385,0.5379999999999999
0.14300000000000002,0.28600000000000003,0.5710000000000001
0.0,0.0,1.0
0.0,0.159,0.182
0.028999999999999998,0.059000000000000004,0.20600000000000002
-1.0,-1.0,-1.0
0.2,1.0,1.0
0.028999999999999998,0.059000000000000004,0.20600000000000002
-1.0,-1.0,-1.0
0.2,0.4,0.6
0.125,0.875,1.0
0.0,0.0,0.9
0.0,0.0,0.7140000000000001
0.2,0.4,0.6
0.0,0.0,0.7859999999999999
0.0,0.125,1.0
0.0,0.0,0.647
0.0,1.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.5,0.5,0.5
0.0,0.0,1.0
0.0,0.33299999999999996,1.0
0.067,0.067,0.067
0.0,0.0,1.0
0.0,0.0,0.2
